"TRANSACTION_ID";"DAY";"MONTH";"YEAR";"CREDIT_CARD_NO";"CUST_SSN";"BRANCH_CODE";"TRANSACTION_TYPE";"TRANSACTION_VALUE"
35438;22;3;2018;"4210653337408763";123453303;35;"Test";40.26
35439;12;10;2018;"4210653337408763";123453303;166;"Gas";2.89
35440;4;5;2018;"4210653337408763";123453303;156;"Gas";78.77
35441;2;2;2018;"4210653337408763";123453303;136;"Healthcare";57.97
35442;26;2;2018;"4210653337408763";123453303;63;"Test";10.18
35443;3;7;2018;"4210653337408763";123453303;36;"Grocery";93.54
35444;22;10;2018;"4210653337408763";123453303;46;"Entertainment";14.79
35445;28;6;2018;"4210653337408763";123453303;1;"Entertainment";57.2
35446;17;11;2018;"4210653337408763";123453303;48;"Gas";14.8
35447;11;2;2018;"4210653337408763";123453303;46;"Bills";40.68
35448;17;2;2018;"4210653337408763";123453303;66;"Entertainment";96.06
35449;23;10;2018;"4210653337408763";123453303;32;"Education";28.19
35450;7;2;2018;"4210653337408763";123453303;24;"Grocery";85.35
35451;20;8;2018;"4210653337408763";123453303;58;"Education";74.65
35452;21;2;2018;"4210653337408763";123453303;131;"Gas";78.14
35453;9;8;2018;"4210653337408763";123453303;47;"Education";23.4
35454;5;12;2018;"4210653337408763";123453303;114;"Grocery";56.95
35455;12;11;2018;"4210653337408763";123453303;117;"Gas";34.13
35456;8;8;2018;"4210653337408763";123453303;29;"Gas";6.93
35457;25;11;2018;"4210653337408763";123453303;78;"Bills";44.37
35458;19;4;2018;"4210653337408763";123453303;67;"Education";40.65
35459;26;4;2018;"4210653337408763";123453303;114;"Entertainment";46.98
35460;7;4;2018;"4210653337408763";123453303;16;"Healthcare";32.31
35461;27;11;2018;"4210653337408763";123453303;81;"Education";13.12
35462;19;12;2018;"4210653337408763";123453303;78;"Grocery";49.22
35463;7;11;2018;"4210653337408763";123453303;99;"Bills";100.82
35464;21;9;2018;"4210653337408763";123453303;11;"Education";6.7
35465;12;7;2018;"4210653337408763";123453303;20;"Healthcare";18.57
35466;26;6;2018;"4210653337408763";123453303;77;"Entertainment";55.04
35467;23;6;2018;"4210653337408763";123453303;40;"Entertainment";1.36
35468;28;10;2018;"4210653337408763";123453303;95;"Test";91.93
35469;7;9;2018;"4210653337408763";123453303;31;"Healthcare";40.36
35470;17;12;2018;"4210653337408763";123453303;2;"Entertainment";19.47
35471;25;10;2018;"4210653337408763";123453303;131;"Bills";80.18
35472;10;12;2018;"4210653337408763";123453303;25;"Healthcare";98.22
35473;12;1;2018;"4210653337408763";123453303;166;"Grocery";83.6
35474;27;7;2018;"4210653337408763";123453303;53;"Education";92.84
35475;28;9;2018;"4210653337408763";123453303;123;"Healthcare";27.03
35476;9;9;2018;"4210653337408763";123453303;178;"Bills";92.67
35477;14;7;2018;"4210653337408763";123453303;40;"Bills";79.23
35478;19;2;2018;"4210653337408763";123453303;54;"Bills";34.94
35479;28;11;2018;"4210653337408763";123453303;105;"Test";27.87
35480;25;9;2018;"4210653337408763";123453303;8;"Test";8.93
35481;14;11;2018;"4210653337408763";123453303;29;"Bills";48.01
35482;23;2;2018;"4210653353233566";123453301;168;"Bills";8.37
35483;15;3;2018;"4210653353233566";123453301;100;"Bills";12.71
35484;11;11;2018;"4210653353233566";123453301;56;"Healthcare";95.24
35485;11;6;2018;"4210653353233566";123453301;149;"Test";28.18
35486;25;8;2018;"4210653353233566";123453301;46;"Education";3.01
35487;15;1;2018;"4210653353233566";123453301;37;"Gas";26.16
35488;21;3;2018;"4210653353233566";123453301;107;"Healthcare";72.05
35489;12;6;2018;"4210653353233566";123453301;58;"Bills";96.86
35490;21;9;2018;"4210653353233566";123453301;29;"Test";2.79
35491;14;10;2018;"4210653353233566";123453301;109;"Healthcare";66.74
35492;10;10;2018;"4210653353233566";123453301;18;"Entertainment";26.02
35493;23;3;2018;"4210653353233566";123453301;111;"Entertainment";44.83
35494;9;11;2018;"4210653353233566";123453301;168;"Bills";66.28
35495;28;5;2018;"4210653353233566";123453301;53;"Education";39.5
35496;11;11;2018;"4210653353233566";123453301;180;"Entertainment";69.08
35497;5;1;2018;"4210653353233566";123453301;25;"Entertainment";4.48
35498;26;4;2018;"4210653353233566";123453301;73;"Grocery";21.07
35499;26;3;2018;"4210653353233566";123453301;59;"Grocery";63.7
35500;21;3;2018;"4210653353233566";123453301;91;"Grocery";80.76
35501;7;11;2018;"4210653353233566";123453301;105;"Bills";96.45
35502;15;2;2018;"4210653353233566";123453301;175;"Healthcare";70.61
35503;16;1;2018;"4210653353233566";123453301;44;"Grocery";10.1
35504;14;10;2018;"4210653353233566";123453301;149;"Education";19.42
35505;2;9;2018;"4210653353233566";123453301;118;"Grocery";28.33
35506;4;9;2018;"4210653353233566";123453301;76;"Test";50.68
35507;10;4;2018;"4210653353233566";123453301;109;"Test";21.45
35508;15;4;2018;"4210653353233566";123453301;31;"Test";15.19
35509;19;5;2018;"4210653353233566";123453301;77;"Healthcare";67.23
35510;26;8;2018;"4210653353233566";123453301;126;"Test";35.42
35511;12;12;2018;"4210653353233566";123453301;103;"Entertainment";38.58
35512;7;1;2018;"4210653353233566";123453301;45;"Grocery";19.8
35513;23;8;2018;"4210653353233566";123453301;107;"Education";79.81
35514;28;7;2018;"4210653353233566";123453301;90;"Education";68.75
35515;18;11;2018;"4210653353233566";123453301;63;"Gas";50.39
35516;20;7;2018;"4210653353233566";123453301;178;"Gas";12.52
35517;20;8;2018;"4210653353233566";123453301;67;"Gas";16.64
35518;11;9;2018;"4210653353233566";123453301;76;"Entertainment";38.39
35519;8;4;2018;"4210653353233566";123453301;79;"Gas";100.81
35520;3;5;2018;"4210653353233566";123453301;52;"Entertainment";26.39
35521;20;9;2018;"4210653353233566";123453301;99;"Test";34.77
35522;23;1;2018;"4210653353233566";123453301;124;"Gas";96.54
35523;4;7;2018;"4210653353233566";123453301;22;"Entertainment";30.59
35524;9;5;2018;"4210653353233566";123453301;57;"Entertainment";69.58
35525;16;6;2018;"4210653353233566";123453301;175;"Gas";45.31
35526;17;12;2018;"4210653353233566";123453301;81;"Gas";72.4
35527;11;12;2018;"4210653353233566";123453301;29;"Education";32.74
35528;15;7;2018;"4210653353233566";123453301;16;"Bills";80.81
35529;26;5;2018;"4210653353233566";123453301;81;"Grocery";31.18
35530;12;3;2018;"4210653353233566";123453301;37;"Entertainment";74.83
35531;2;7;2018;"4210653353233566";123453301;109;"Healthcare";75.89
35532;19;7;2018;"4210653353233566";123453301;14;"Test";17.2
35533;2;6;2018;"4210653353233566";123453301;77;"Education";10.81
35534;15;4;2018;"4210653353233566";123453301;135;"Education";32.26
35535;28;7;2018;"4210653353233566";123453301;83;"Education";44.32
35536;7;4;2018;"4210653353233566";123453301;180;"Gas";20.01
35537;7;3;2018;"4210653353233566";123453301;107;"Education";20.95
35538;19;8;2018;"4210653353233566";123453301;5;"Entertainment";87.57
35539;5;7;2018;"4210653353233566";123453301;72;"Entertainment";10.23
35540;17;6;2018;"4210653353233566";123453301;53;"Entertainment";84.87
35541;24;9;2018;"4210653353233566";123453301;57;"Test";70.2
35542;14;6;2018;"4210653353233566";123453301;4;"Healthcare";22.55
35543;8;12;2018;"4210653353233566";123453301;67;"Gas";6.39
35544;13;8;2018;"4210653353233566";123453301;85;"Grocery";74.09
35545;13;7;2018;"4210653353233566";123453301;93;"Entertainment";42.31
35546;2;7;2018;"4210653353233566";123453301;24;"Healthcare";53.6
35547;5;3;2018;"4210653353233566";123453301;42;"Gas";41.32
35548;22;5;2018;"4210653353233566";123453301;53;"Test";58.36
35549;27;12;2018;"4210653353233566";123453301;52;"Bills";93.02
35550;23;2;2018;"4210653353233566";123453301;109;"Healthcare";14.78
35551;17;10;2018;"4210653353233566";123453301;89;"Gas";28.99
35552;13;2;2018;"4210653353233566";123453301;39;"Grocery";92.11
35553;28;5;2018;"4210653353233566";123453301;66;"Healthcare";98.87
35554;11;1;2018;"4210653353233566";123453301;100;"Bills";84.7
35555;2;8;2018;"4210653353233566";123453301;19;"Education";48.67
35556;10;11;2018;"4210653353233566";123453301;78;"Test";27.61
35557;13;7;2018;"4210653353233566";123453301;45;"Test";82.66
35558;27;5;2018;"4210653353233566";123453301;67;"Test";75.06
35559;16;6;2018;"4210653353233566";123453301;22;"Gas";65.77
35560;8;11;2018;"4210653353233566";123453301;166;"Bills";2.82
35561;21;1;2018;"4210653322298365";123453287;156;"Entertainment";57.67
35562;10;4;2018;"4210653322298365";123453287;3;"Gas";38.7
35563;19;2;2018;"4210653322298365";123453287;56;"Bills";18.88
35564;12;12;2018;"4210653322298365";123453287;114;"Test";77.94
35565;17;6;2018;"4210653322298365";123453287;158;"Bills";99.56
35566;12;10;2018;"4210653322298365";123453287;10;"Bills";49.0
35567;6;5;2018;"4210653322298365";123453287;114;"Education";53.53
35568;14;11;2018;"4210653322298365";123453287;9;"Gas";8.03
35569;18;11;2018;"4210653322298365";123453287;19;"Education";92.26
35570;18;11;2018;"4210653322298365";123453287;158;"Entertainment";86.76
35571;26;12;2018;"4210653322298365";123453287;3;"Grocery";92.52
35572;9;5;2018;"4210653322298365";123453287;114;"Test";39.35
35573;25;12;2018;"4210653322298365";123453287;40;"Entertainment";31.86
35574;6;11;2018;"4210653322298365";123453287;170;"Bills";50.83
35575;5;8;2018;"4210653322298365";123453287;95;"Healthcare";20.95
35576;7;10;2018;"4210653322298365";123453287;45;"Healthcare";96.82
35577;1;4;2018;"4210653322298365";123453287;46;"Bills";50.88
35578;15;3;2018;"4210653322298365";123453287;74;"Healthcare";31.94
35579;24;12;2018;"4210653322298365";123453287;31;"Test";47.25
35580;22;6;2018;"4210653322298365";123453287;11;"Test";49.55
35581;28;4;2018;"4210653322298365";123453287;43;"Bills";8.94
35582;3;12;2018;"4210653322298365";123453287;173;"Education";5.72
35583;7;10;2018;"4210653322298365";123453287;83;"Gas";42.61
35584;4;12;2018;"4210653322298365";123453287;45;"Gas";99.04
35585;15;3;2018;"4210653322298365";123453287;27;"Gas";29.91
35586;17;7;2018;"4210653322298365";123453287;3;"Healthcare";80.15
35587;17;2;2018;"4210653322298365";123453287;58;"Bills";34.24
35588;28;1;2018;"4210653322298365";123453287;48;"Bills";82.64
35589;25;1;2018;"4210653322298365";123453287;35;"Gas";3.9
35590;20;1;2018;"4210653322298365";123453287;67;"Gas";84.67
35591;21;2;2018;"4210653322298365";123453287;170;"Entertainment";71.34
35592;14;1;2018;"4210653322298365";123453287;27;"Grocery";15.88
35593;2;11;2018;"4210653322298365";123453287;178;"Education";15.19
35594;1;9;2018;"4210653322298365";123453287;45;"Gas";19.97
35595;19;12;2018;"4210653322298365";123453287;109;"Healthcare";7.51
35596;11;4;2018;"4210653322298365";123453287;39;"Grocery";67.43
35597;24;8;2018;"4210653322298365";123453287;60;"Healthcare";34.86
35598;2;3;2018;"4210653322298365";123453287;149;"Gas";73.18
35599;22;12;2018;"4210653322298365";123453287;29;"Education";96.51
35600;14;1;2018;"4210653322298365";123453287;18;"Entertainment";42.68
35601;18;12;2018;"4210653322298365";123453287;103;"Healthcare";33.71
35602;22;1;2018;"4210653322298365";123453287;28;"Entertainment";1.29
35603;4;9;2018;"4210653322298365";123453287;57;"Education";21.5
35604;10;8;2018;"4210653322298365";123453287;43;"Entertainment";97.57
35605;21;10;2018;"4210653322298365";123453287;79;"Gas";21.28
35606;16;11;2018;"4210653322298365";123453287;85;"Test";40.41
35607;4;8;2018;"4210653322298365";123453287;12;"Gas";49.19
35608;14;7;2018;"4210653322298365";123453287;105;"Test";4.24
35609;3;7;2018;"4210653322298365";123453287;16;"Healthcare";17.32
35610;23;12;2018;"4210653322298365";123453287;178;"Grocery";23.04
35611;7;12;2018;"4210653322298365";123453287;37;"Test";95.03
35612;9;1;2018;"4210653330242556";123453270;123;"Grocery";5.1
35613;1;5;2018;"4210653330242556";123453270;7;"Bills";90.5
35614;22;3;2018;"4210653330242556";123453270;79;"Test";42.72
35615;2;9;2018;"4210653330242556";123453270;126;"Grocery";30.33
35616;10;6;2018;"4210653330242556";123453270;192;"Grocery";20.97
35617;1;8;2018;"4210653330242556";123453270;166;"Gas";63.57
35618;7;1;2018;"4210653330242556";123453270;72;"Gas";9.43
35619;3;1;2018;"4210653330242556";123453270;40;"Education";13.08
35620;8;6;2018;"4210653330242556";123453270;156;"Bills";27.1
35621;9;9;2018;"4210653330242556";123453270;149;"Entertainment";39.82
35622;10;2;2018;"4210653330242556";123453270;73;"Bills";88.82
35623;8;1;2018;"4210653330242556";123453270;121;"Bills";46.49
35624;6;7;2018;"4210653330242556";123453270;54;"Education";80.29
35625;3;7;2018;"4210653330242556";123453270;79;"Gas";83.68
35626;22;7;2018;"4210653330242556";123453270;8;"Grocery";52.58
35627;19;2;2018;"4210653330242556";123453270;70;"Education";1.29
35628;15;4;2018;"4210653330242556";123453270;70;"Education";28.9
35629;15;12;2018;"4210653330242556";123453270;37;"Grocery";8.07
35630;5;6;2018;"4210653330242556";123453270;50;"Grocery";89.49
35631;2;7;2018;"4210653330242556";123453270;3;"Test";12.75
35632;24;8;2018;"4210653330242556";123453270;103;"Entertainment";65.68
35633;8;3;2018;"4210653330242556";123453270;149;"Test";77.86
35634;7;8;2018;"4210653330242556";123453270;51;"Gas";22.45
35635;9;10;2018;"4210653330242556";123453270;173;"Entertainment";61.42
35636;26;3;2018;"4210653330242556";123453270;3;"Healthcare";23.79
35637;2;10;2018;"4210653330242556";123453270;22;"Entertainment";67.2
35638;22;10;2018;"4210653330242556";123453270;2;"Healthcare";30.97
35639;6;2;2018;"4210653330242556";123453270;93;"Grocery";33.46
35640;5;12;2018;"4210653330242556";123453270;107;"Gas";63.62
35641;20;6;2018;"4210653330242556";123453270;73;"Test";26.81
35642;10;10;2018;"4210653398193898";123453267;40;"Entertainment";60.0
35643;15;7;2018;"4210653398193898";123453267;9;"Gas";8.62
35644;10;3;2018;"4210653398193898";123453267;81;"Test";21.21
35645;7;10;2018;"4210653398193898";123453267;145;"Entertainment";1.63
35646;11;3;2018;"4210653398193898";123453267;1;"Healthcare";1.84
35647;27;10;2018;"4210653398193898";123453267;66;"Grocery";9.54
35648;27;9;2018;"4210653398193898";123453267;15;"Healthcare";4.37
35649;1;1;2018;"4210653398193898";123453267;10;"Education";57.68
35650;17;10;2018;"4210653398193898";123453267;81;"Healthcare";79.65
35651;4;10;2018;"4210653398193898";123453267;32;"Test";61.77
35652;6;7;2018;"4210653398193898";123453267;59;"Entertainment";58.96
35653;1;10;2018;"4210653398193898";123453267;18;"Grocery";1.58
35654;20;8;2018;"4210653398193898";123453267;37;"Gas";92.12
35655;9;2;2018;"4210653398193898";123453267;21;"Grocery";65.56
35656;28;6;2018;"4210653398193898";123453267;91;"Grocery";58.46
35657;11;3;2018;"4210653361724866";123453261;83;"Entertainment";63.35
35658;16;7;2018;"4210653361724866";123453261;118;"Test";48.02
35659;4;5;2018;"4210653361724866";123453261;117;"Healthcare";12.32
35660;18;6;2018;"4210653361724866";123453261;37;"Education";1.88
35661;5;4;2018;"4210653361724866";123453261;75;"Entertainment";79.53
35662;20;6;2018;"4210653361724866";123453261;75;"Education";64.92
35663;16;7;2018;"4210653361724866";123453261;52;"Education";12.41
35664;2;10;2018;"4210653361724866";123453261;139;"Grocery";74.74
35665;2;3;2018;"4210653361724866";123453261;149;"Education";9.18
35666;7;9;2018;"4210653361724866";123453261;75;"Entertainment";89.67
35667;13;1;2018;"4210653361724866";123453261;36;"Gas";55.11
35668;7;10;2018;"4210653361724866";123453261;74;"Gas";55.04
35669;5;3;2018;"4210653361724866";123453261;123;"Healthcare";54.52
35670;25;1;2018;"4210653361724866";123453261;168;"Gas";47.49
35671;7;2;2018;"4210653361724866";123453261;136;"Bills";68.26
35672;1;4;2018;"4210653361724866";123453261;107;"Bills";50.01
35673;25;7;2018;"4210653399732638";123453259;145;"Test";23.6
35674;2;10;2018;"4210653399732638";123453259;5;"Education";1.09
35675;2;6;2018;"4210653399732638";123453259;31;"Healthcare";81.5
35676;19;7;2018;"4210653399732638";123453259;7;"Test";54.42
35677;19;3;2018;"4210653399732638";123453259;50;"Entertainment";83.0
35678;2;1;2018;"4210653399732638";123453259;59;"Entertainment";13.46
35679;26;4;2018;"4210653399732638";123453259;158;"Education";41.31
35680;12;4;2018;"4210653399732638";123453259;43;"Test";20.18
35681;25;3;2018;"4210653399732638";123453259;2;"Bills";99.12
35682;10;2;2018;"4210653399732638";123453259;51;"Test";65.72
35683;18;11;2018;"4210653399732638";123453259;44;"Entertainment";10.2
35684;9;2;2018;"4210653399732638";123453259;19;"Grocery";67.62
35685;2;6;2018;"4210653399732638";123453259;175;"Entertainment";28.06
35686;26;10;2018;"4210653399732638";123453259;107;"Bills";62.99
35687;14;7;2018;"4210653399732638";123453259;69;"Test";56.29
35688;3;3;2018;"4210653399732638";123453259;105;"Bills";43.33
35689;23;3;2018;"4210653399732638";123453259;25;"Entertainment";17.39
35690;5;11;2018;"4210653399732638";123453259;28;"Education";81.88
35691;13;9;2018;"4210653399732638";123453259;75;"Healthcare";47.64
35692;16;5;2018;"4210653399732638";123453259;69;"Bills";44.2
35693;27;12;2018;"4210653399732638";123453259;5;"Education";1.13
35694;13;12;2018;"4210653399732638";123453259;121;"Education";52.54
35695;15;9;2018;"4210653399732638";123453259;125;"Gas";62.31
35696;19;6;2018;"4210653399732638";123453259;145;"Bills";27.63
35697;22;8;2018;"4210653399732638";123453259;27;"Test";51.3
35698;24;3;2018;"4210653399732638";123453259;45;"Entertainment";4.9
35699;5;2;2018;"4210653399732638";123453259;160;"Gas";65.88
35700;20;2;2018;"4210653399732638";123453259;93;"Healthcare";15.03
35701;27;12;2018;"4210653399732638";123453259;44;"Test";42.74
35702;26;11;2018;"4210653399732638";123453259;114;"Test";100.81
35703;22;8;2018;"4210653399732638";123453259;69;"Test";28.62
35704;22;12;2018;"4210653399732638";123453259;100;"Healthcare";54.56
35705;25;5;2018;"4210653399732638";123453259;40;"Test";87.48
35706;26;8;2018;"4210653399732638";123453259;111;"Grocery";90.23
35707;19;12;2018;"4210653399732638";123453259;53;"Education";16.9
35708;13;6;2018;"4210653399732638";123453259;104;"Gas";8.92
35709;9;11;2018;"4210653399732638";123453259;121;"Healthcare";8.7
35710;17;10;2018;"4210653399732638";123453259;121;"Healthcare";71.1
35711;27;2;2018;"4210653399732638";123453259;136;"Bills";74.81
35712;22;2;2018;"4210653399732638";123453259;93;"Education";23.68
35713;21;9;2018;"4210653399732638";123453259;57;"Bills";61.7
35714;12;7;2018;"4210653399732638";123453259;43;"Education";98.0
35715;4;2;2018;"4210653399732638";123453259;27;"Grocery";77.7
35716;12;5;2018;"4210653399732638";123453259;79;"Gas";89.93
35717;20;11;2018;"4210653399732638";123453259;158;"Test";53.59
35718;5;8;2018;"4210653396504284";123453249;121;"Bills";90.9
35719;22;4;2018;"4210653396504284";123453249;76;"Grocery";30.43
35720;28;11;2018;"4210653396504284";123453249;72;"Bills";26.06
35721;6;12;2018;"4210653396504284";123453249;1;"Gas";1.86
35722;18;4;2018;"4210653396504284";123453249;24;"Education";31.48
35723;17;1;2018;"4210653396504284";123453249;22;"Healthcare";83.94
35724;14;11;2018;"4210653396504284";123453249;8;"Gas";18.2
35725;27;6;2018;"4210653396504284";123453249;10;"Test";76.33
35726;26;7;2018;"4210653396504284";123453249;58;"Bills";88.71
35727;16;2;2018;"4210653396504284";123453249;19;"Entertainment";54.46
35728;14;4;2018;"4210653396504284";123453249;51;"Education";89.4
35729;1;1;2018;"4210653396504284";123453249;95;"Grocery";97.08
35730;9;6;2018;"4210653396504284";123453249;53;"Gas";61.55
35731;23;4;2018;"4210653396504284";123453249;75;"Education";75.02
35732;5;6;2018;"4210653396504284";123453249;38;"Entertainment";61.96
35733;25;9;2018;"4210653396504284";123453249;160;"Bills";20.43
35734;11;7;2018;"4210653396504284";123453249;50;"Education";25.79
35735;20;6;2018;"4210653396504284";123453249;107;"Entertainment";92.99
35736;1;4;2018;"4210653396504284";123453249;14;"Healthcare";53.39
35737;19;11;2018;"4210653396504284";123453249;45;"Entertainment";85.28
35738;8;5;2018;"4210653396504284";123453249;59;"Healthcare";44.23
35739;7;4;2018;"4210653396504284";123453249;78;"Gas";52.0
35740;26;1;2018;"4210653396504284";123453249;164;"Gas";5.0
35741;17;12;2018;"4210653396504284";123453249;90;"Bills";28.09
35742;10;12;2018;"4210653396504284";123453249;145;"Test";84.64
35743;24;8;2018;"4210653396504284";123453249;123;"Gas";46.14
35744;8;9;2018;"4210653396504284";123453249;47;"Education";24.56
35745;8;10;2018;"4210653396504284";123453249;53;"Grocery";11.07
35746;28;5;2018;"4210653396504284";123453249;139;"Gas";97.41
35747;10;7;2018;"4210653396504284";123453249;75;"Gas";66.37
35748;5;8;2018;"4210653396504284";123453249;192;"Test";40.85
35749;3;7;2018;"4210653396504284";123453249;5;"Education";62.53
35750;20;1;2018;"4210653396504284";123453249;60;"Gas";34.06
35751;28;10;2018;"4210653396504284";123453249;107;"Gas";21.39
35752;1;7;2018;"4210653396504284";123453249;39;"Education";13.61
35753;13;6;2018;"4210653396504284";123453249;27;"Test";76.26
35754;4;4;2018;"4210653396504284";123453249;90;"Grocery";11.3
35755;11;11;2018;"4210653396504284";123453249;10;"Bills";57.85
35756;13;9;2018;"4210653396504284";123453249;173;"Healthcare";44.28
35757;27;11;2018;"4210653396504284";123453249;136;"Test";41.32
35758;24;4;2018;"4210653396504284";123453249;48;"Healthcare";59.16
35759;1;3;2018;"4210653396504284";123453249;9;"Grocery";68.59
35760;27;1;2018;"4210653396504284";123453249;74;"Test";34.63
35761;5;9;2018;"4210653396504284";123453249;168;"Grocery";13.3
35762;13;9;2018;"4210653396504284";123453249;166;"Entertainment";32.92
35763;21;11;2018;"4210653396504284";123453249;103;"Gas";20.65
35764;17;9;2018;"4210653396504284";123453249;29;"Bills";32.22
35765;4;6;2018;"4210653396504284";123453249;1;"Grocery";81.61
35766;28;8;2018;"4210653396504284";123453249;145;"Grocery";21.17
35767;21;4;2018;"4210653396504284";123453249;100;"Education";38.93
35768;12;7;2018;"4210653396504284";123453249;44;"Grocery";95.1
35769;13;8;2018;"4210653396504284";123453249;5;"Grocery";83.25
35770;17;11;2018;"4210653396504284";123453249;15;"Bills";23.63
35771;4;3;2018;"4210653396504284";123453249;10;"Healthcare";76.56
35772;28;10;2018;"4210653396504284";123453249;1;"Grocery";48.37
35773;4;9;2018;"4210653396504284";123453249;39;"Gas";14.22
35774;9;5;2018;"4210653396504284";123453249;38;"Bills";14.56
35775;15;11;2018;"4210653396504284";123453249;8;"Test";69.81
35776;2;5;2018;"4210653396504284";123453249;42;"Education";89.41
35777;13;7;2018;"4210653396504284";123453249;50;"Gas";85.32
35778;25;5;2018;"4210653396504284";123453249;119;"Bills";52.93
35779;16;7;2018;"4210653341988899";123453245;67;"Healthcare";9.92
35780;22;4;2018;"4210653341988899";123453245;70;"Bills";9.87
35781;15;10;2018;"4210653341988899";123453245;99;"Gas";60.53
35782;13;9;2018;"4210653341988899";123453245;23;"Gas";43.26
35783;23;5;2018;"4210653341988899";123453245;117;"Grocery";34.13
35784;16;1;2018;"4210653341988899";123453245;27;"Entertainment";33.38
35785;4;1;2018;"4210653341988899";123453245;100;"Healthcare";60.95
35786;23;6;2018;"4210653341988899";123453245;31;"Grocery";56.59
35787;3;4;2018;"4210653341988899";123453245;75;"Education";77.7
35788;7;11;2018;"4210653341988899";123453245;72;"Education";57.98
35789;16;9;2018;"4210653341988899";123453245;43;"Education";61.1
35790;17;1;2018;"4210653341988899";123453245;17;"Test";55.21
35791;27;2;2018;"4210653354309464";123453243;7;"Grocery";8.21
35792;12;5;2018;"4210653354309464";123453243;173;"Grocery";69.86
35793;12;3;2018;"4210653354309464";123453243;52;"Entertainment";64.9
35794;6;10;2018;"4210653354309464";123453243;107;"Gas";91.93
35795;23;2;2018;"4210653354309464";123453243;105;"Grocery";84.09
35796;10;6;2018;"4210653354309464";123453243;173;"Test";51.46
35797;6;3;2018;"4210653354309464";123453243;79;"Test";33.34
35798;14;9;2018;"4210653354309464";123453243;118;"Gas";49.76
35799;13;11;2018;"4210653354309464";123453243;63;"Test";34.82
35800;6;7;2018;"4210653354309464";123453243;18;"Bills";30.3
35801;21;12;2018;"4210653354309464";123453243;32;"Healthcare";71.43
35802;10;6;2018;"4210653354309464";123453243;149;"Test";29.19
35803;6;6;2018;"4210653354309464";123453243;77;"Bills";71.07
35804;3;9;2018;"4210653310844617";123453242;119;"Test";57.92
35805;14;8;2018;"4210653310844617";123453242;83;"Test";90.88
35806;3;12;2018;"4210653310844617";123453242;44;"Test";11.83
35807;9;8;2018;"4210653310844617";123453242;8;"Entertainment";76.93
35808;12;9;2018;"4210653310844617";123453242;81;"Gas";79.2
35809;4;12;2018;"4210653310844617";123453242;29;"Test";12.65
35810;23;2;2018;"4210653310844617";123453242;170;"Gas";13.02
35811;8;4;2018;"4210653310844617";123453242;57;"Education";66.13
35812;8;11;2018;"4210653310844617";123453242;93;"Bills";74.77
35813;1;12;2018;"4210653310844617";123453242;40;"Gas";75.35
35814;9;1;2018;"4210653310844617";123453242;39;"Test";64.99
35815;9;11;2018;"4210653310844617";123453242;32;"Bills";70.37
35816;20;3;2018;"4210653310844617";123453242;36;"Bills";75.01
35817;24;5;2018;"4210653310844617";123453242;5;"Entertainment";61.95
35818;10;10;2018;"4210653310844617";123453242;136;"Healthcare";79.1
35819;25;3;2018;"4210653310844617";123453242;9;"Education";11.47
35820;8;7;2018;"4210653310844617";123453242;21;"Education";99.62
35821;28;1;2018;"4210653310844617";123453242;63;"Education";61.5
35822;6;12;2018;"4210653310844617";123453242;123;"Grocery";89.87
35823;6;11;2018;"4210653310844617";123453242;192;"Test";52.1
35824;8;3;2018;"4210653310844617";123453242;118;"Education";46.16
35825;20;6;2018;"4210653310844617";123453242;118;"Healthcare";87.86
35826;8;9;2018;"4210653310844617";123453242;139;"Healthcare";67.98
35827;11;7;2018;"4210653330628709";123453230;76;"Bills";87.0
35828;15;11;2018;"4210653330628709";123453230;40;"Gas";18.32
35829;23;7;2018;"4210653330628709";123453230;90;"Grocery";11.99
35830;5;3;2018;"4210653330628709";123453230;104;"Bills";29.51
35831;1;2;2018;"4210653330628709";123453230;22;"Gas";54.62
35832;28;7;2018;"4210653330628709";123453230;124;"Grocery";50.91
35833;17;4;2018;"4210653330628709";123453230;188;"Grocery";42.33
35834;15;12;2018;"4210653330628709";123453230;35;"Bills";74.87
35835;5;12;2018;"4210653330628709";123453230;79;"Education";90.19
35836;9;11;2018;"4210653330628709";123453230;160;"Grocery";90.77
35837;4;10;2018;"4210653330628709";123453230;77;"Grocery";37.89
35838;25;6;2018;"4210653330628709";123453230;2;"Entertainment";99.98
35839;26;8;2018;"4210653330628709";123453230;121;"Gas";60.38
35840;14;9;2018;"4210653330628709";123453230;18;"Entertainment";76.25
35841;17;9;2018;"4210653330628709";123453230;59;"Grocery";51.54
35842;7;1;2018;"4210653330628709";123453230;52;"Gas";72.33
35843;28;9;2018;"4210653330628709";123453230;11;"Gas";32.43
35844;24;11;2018;"4210653330628709";123453230;7;"Bills";48.84
35845;28;5;2018;"4210653330628709";123453230;23;"Grocery";15.27
35846;7;3;2018;"4210653364630135";123453229;14;"Education";25.76
35847;16;6;2018;"4210653364630135";123453229;192;"Test";79.52
35848;11;7;2018;"4210653364630135";123453229;45;"Grocery";41.25
35849;27;5;2018;"4210653364630135";123453229;15;"Entertainment";4.5
35850;12;8;2018;"4210653364630135";123453229;173;"Gas";39.11
35851;13;12;2018;"4210653364630135";123453229;2;"Bills";96.25
35852;26;9;2018;"4210653364630135";123453229;18;"Education";27.48
35853;9;9;2018;"4210653364630135";123453229;117;"Education";16.16
35854;8;7;2018;"4210653364630135";123453229;37;"Test";73.11
